timestamp,lane,vehicle_count,avg_speed,heavy_ratio,congestion,fuzzy_green_time,method,decision_reason
2026-07-21T13:57:40.085032+08:00,LaneA,10,44.7,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (45km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:40.248139+08:00,LaneD,18,10.7,0.06,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (11km/h → congested) + LOW heavy-vehicle ratio (6%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:40.270463+08:00,LaneC,6,47.3,0.0,Low,28,fuzzy,MEDIUM vehicle count (6) + MEDIUM speed (47km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 28s
2026-07-21T13:57:40.319294+08:00,LaneB,23,25.7,0.09,Medium,54,fuzzy,HIGH vehicle count (23) + SLOW speed (26km/h → congested) + LOW heavy-vehicle ratio (9%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:40.438231+08:00,LaneA,11,44.5,0.0,Low,35,fuzzy,MEDIUM vehicle count (11) + MEDIUM speed (44km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:40.474656+08:00,LaneC,6,55.4,0.0,Low,28,fuzzy,MEDIUM vehicle count (6) + MEDIUM speed (55km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 28s
2026-07-21T13:57:40.672786+08:00,LaneC,6,55.6,0.0,Low,28,fuzzy,MEDIUM vehicle count (6) + MEDIUM speed (56km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 28s
2026-07-21T13:57:40.748332+08:00,LaneA,10,51.3,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (51km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:40.853571+08:00,LaneD,18,10.8,0.0,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (11km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:40.888015+08:00,LaneC,6,56.5,0.0,Low,28,fuzzy,MEDIUM vehicle count (6) + MEDIUM speed (56km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 28s
2026-07-21T13:57:41.113562+08:00,LaneA,10,54.5,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (54km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:41.128071+08:00,LaneC,6,60.7,0.0,Low,28,fuzzy,MEDIUM vehicle count (6) + MEDIUM speed (61km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 28s
2026-07-21T13:57:41.399332+08:00,LaneC,6,60.7,0.0,Low,28,fuzzy,MEDIUM vehicle count (6) + MEDIUM speed (61km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 28s
2026-07-21T13:57:41.577386+08:00,LaneA,10,48.7,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (49km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:41.615865+08:00,LaneD,18,10.6,0.0,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (11km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:41.645815+08:00,LaneC,6,60.4,0.0,Low,28,fuzzy,MEDIUM vehicle count (6) + MEDIUM speed (60km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 28s
2026-07-21T13:57:41.971636+08:00,LaneA,10,45.7,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (46km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:41.983603+08:00,LaneC,6,56.2,0.0,Low,28,fuzzy,MEDIUM vehicle count (6) + MEDIUM speed (56km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 28s
2026-07-21T13:57:42.231120+08:00,LaneC,6,56.2,0.0,Low,28,fuzzy,MEDIUM vehicle count (6) + MEDIUM speed (56km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 28s
2026-07-21T13:57:42.366659+08:00,LaneD,18,9.4,0.0,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (9km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:42.430202+08:00,LaneA,10,39.3,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (39km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:42.442425+08:00,LaneC,6,56.2,0.0,Low,28,fuzzy,MEDIUM vehicle count (6) + MEDIUM speed (56km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 28s
2026-07-21T13:57:42.476284+08:00,LaneB,24,25.8,0.12,Medium,55,fuzzy,HIGH vehicle count (24) + SLOW speed (26km/h → congested) + LOW heavy-vehicle ratio (12%) → [FUZZY] decided green_time = 55s
2026-07-21T13:57:42.685360+08:00,LaneC,6,48.9,0.0,Low,28,fuzzy,MEDIUM vehicle count (6) + MEDIUM speed (49km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 28s
2026-07-21T13:57:42.810392+08:00,LaneA,9,44.8,0.0,Low,35,fuzzy,MEDIUM vehicle count (9) + MEDIUM speed (45km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:42.952783+08:00,LaneC,6,48.9,0.0,Low,28,fuzzy,MEDIUM vehicle count (6) + MEDIUM speed (49km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 28s
2026-07-21T13:57:42.966157+08:00,LaneD,18,9.4,0.0,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (9km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:43.193230+08:00,LaneC,5,55.9,0.0,Low,16,fuzzy,MEDIUM vehicle count (5) + MEDIUM speed (56km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:43.232469+08:00,LaneA,9,37.8,0.0,Low,35,fuzzy,MEDIUM vehicle count (9) + MEDIUM speed (38km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:43.372410+08:00,LaneC,5,62.5,0.0,Low,16,fuzzy,MEDIUM vehicle count (5) + MEDIUM speed (62km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:43.536300+08:00,LaneD,18,9.3,0.0,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (9km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:43.603939+08:00,LaneC,5,62.2,0.0,Low,16,fuzzy,MEDIUM vehicle count (5) + MEDIUM speed (62km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:43.816591+08:00,LaneC,4,76.4,0.0,Low,16,fuzzy,LOW vehicle count (4) + FAST speed (76km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:43.935485+08:00,LaneB,24,25.2,0.12,Medium,55,fuzzy,HIGH vehicle count (24) + SLOW speed (25km/h → congested) + LOW heavy-vehicle ratio (12%) → [FUZZY] decided green_time = 55s
2026-07-21T13:57:43.953518+08:00,LaneA,10,37.0,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (37km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:44.014218+08:00,LaneC,4,84.6,0.0,Low,16,fuzzy,LOW vehicle count (4) + FAST speed (85km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:44.065523+08:00,LaneD,18,9.8,0.0,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (10km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:44.223070+08:00,LaneC,4,84.6,0.0,Low,16,fuzzy,LOW vehicle count (4) + FAST speed (85km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:44.401349+08:00,LaneA,10,36.6,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (37km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:44.430496+08:00,LaneC,3,77.1,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (77km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:44.636429+08:00,LaneC,3,88.0,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (88km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:44.794152+08:00,LaneD,18,8.8,0.0,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (9km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:44.795317+08:00,LaneA,10,40.0,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (40km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:44.826025+08:00,LaneB,24,25.1,0.12,Medium,55,fuzzy,HIGH vehicle count (24) + SLOW speed (25km/h → congested) + LOW heavy-vehicle ratio (12%) → [FUZZY] decided green_time = 55s
2026-07-21T13:57:45.017932+08:00,LaneC,2,114.7,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (115km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:45.140985+08:00,LaneA,10,41.7,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (42km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:45.204879+08:00,LaneC,2,114.7,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (115km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:45.321377+08:00,LaneD,18,8.9,0.0,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (9km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:45.378711+08:00,LaneC,2,130.2,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (130km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:45.538017+08:00,LaneB,24,24.7,0.12,Medium,55,fuzzy,HIGH vehicle count (24) + SLOW speed (25km/h → congested) + LOW heavy-vehicle ratio (12%) → [FUZZY] decided green_time = 55s
2026-07-21T13:57:45.573943+08:00,LaneC,2,130.2,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (130km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:45.736833+08:00,LaneA,10,41.8,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (42km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:45.742226+08:00,LaneC,2,130.2,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (130km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:45.793630+08:00,LaneD,18,9.3,0.0,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (9km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:45.945373+08:00,LaneC,2,161.3,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (161km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:46.020546+08:00,LaneA,10,42.1,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (42km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:46.107217+08:00,LaneC,2,161.3,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (161km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:46.285995+08:00,LaneC,2,161.3,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (161km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:46.307047+08:00,LaneA,10,53.3,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (53km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:46.349461+08:00,LaneD,18,10.1,0.0,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (10km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:46.452957+08:00,LaneC,2,152.7,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (153km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:46.624281+08:00,LaneC,2,152.7,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (153km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:46.785200+08:00,LaneC,2,152.7,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (153km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:46.847804+08:00,LaneB,24,25.3,0.12,Medium,55,fuzzy,HIGH vehicle count (24) + SLOW speed (25km/h → congested) + LOW heavy-vehicle ratio (12%) → [FUZZY] decided green_time = 55s
2026-07-21T13:57:46.904339+08:00,LaneD,18,10.3,0.0,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (10km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:46.950206+08:00,LaneA,10,72.8,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + FAST speed (73km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:46.980780+08:00,LaneC,2,115.6,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (116km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:47.140990+08:00,LaneC,2,115.6,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (116km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:47.292774+08:00,LaneA,10,65.9,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (66km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:47.350289+08:00,LaneC,2,115.6,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (116km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:47.479829+08:00,LaneD,18,10.3,0.0,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (10km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:47.497172+08:00,LaneC,2,121.6,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (122km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:47.573378+08:00,LaneA,10,54.4,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (54km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:47.636347+08:00,LaneC,2,121.6,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (122km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:47.689312+08:00,LaneB,24,26.3,0.12,Medium,55,fuzzy,HIGH vehicle count (24) + SLOW speed (26km/h → congested) + LOW heavy-vehicle ratio (12%) → [FUZZY] decided green_time = 55s
2026-07-21T13:57:47.778622+08:00,LaneC,2,121.6,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (122km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:47.890419+08:00,LaneA,10,46.4,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (46km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:47.918636+08:00,LaneC,2,118.2,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (118km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:47.996607+08:00,LaneD,18,10.5,0.0,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (10km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:48.067876+08:00,LaneC,2,118.2,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (118km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:48.183770+08:00,LaneA,10,52.0,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (52km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:48.242553+08:00,LaneC,2,118.2,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (118km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:57:48.426427+08:00,LaneC,3,120.8,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (121km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:48.447610+08:00,LaneA,10,51.7,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (52km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:48.475247+08:00,LaneD,18,10.9,0.0,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (11km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:48.630627+08:00,LaneC,3,120.8,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (121km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:48.802441+08:00,LaneA,10,54.3,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (54km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:48.839626+08:00,LaneC,4,122.5,0.0,Low,16,fuzzy,LOW vehicle count (4) + FAST speed (122km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:49.048245+08:00,LaneD,18,10.4,0.0,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (10km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:49.069579+08:00,LaneC,4,69.8,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (70km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:49.117950+08:00,LaneA,10,54.5,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (54km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:49.270533+08:00,LaneC,4,69.8,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (70km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:49.452275+08:00,LaneA,10,54.8,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (55km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:49.457979+08:00,LaneC,4,37.7,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (38km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:49.540940+08:00,LaneD,18,9.9,0.0,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (10km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:49.563077+08:00,LaneB,25,24.8,0.12,High,55,fuzzy,HIGH vehicle count (25) + SLOW speed (25km/h → congested) + LOW heavy-vehicle ratio (12%) → [FUZZY] decided green_time = 55s
2026-07-21T13:57:49.668534+08:00,LaneC,4,36.6,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (37km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:49.804944+08:00,LaneA,10,51.6,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (52km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:49.857636+08:00,LaneC,4,36.6,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (37km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:50.054972+08:00,LaneC,4,36.5,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (36km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:50.138602+08:00,LaneD,18,9.5,0.0,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (10km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:50.147984+08:00,LaneA,10,67.9,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (68km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:50.233915+08:00,LaneC,4,33.7,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (34km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:50.412888+08:00,LaneC,4,33.7,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (34km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:50.530512+08:00,LaneA,10,68.2,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (68km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:50.595700+08:00,LaneC,4,33.4,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (33km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:50.738681+08:00,LaneD,17,9.6,0.0,Medium,53,fuzzy,HIGH vehicle count (17) + SLOW speed (10km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 53s
2026-07-21T13:57:50.801081+08:00,LaneC,4,34.3,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (34km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:50.846906+08:00,LaneA,10,49.4,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (49km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:50.949314+08:00,LaneB,25,24.4,0.12,High,55,fuzzy,HIGH vehicle count (25) + SLOW speed (24km/h → congested) + LOW heavy-vehicle ratio (12%) → [FUZZY] decided green_time = 55s
2026-07-21T13:57:51.004163+08:00,LaneC,4,34.3,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (34km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:51.183612+08:00,LaneA,10,35.2,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (35km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:51.198332+08:00,LaneC,4,48.8,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (49km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:51.409550+08:00,LaneD,18,9.3,0.0,Medium,54,fuzzy,HIGH vehicle count (18) + SLOW speed (9km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:51.459401+08:00,LaneA,10,35.0,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (35km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:51.515982+08:00,LaneC,4,53.1,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (53km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:51.653579+08:00,LaneB,25,23.2,0.12,High,55,fuzzy,HIGH vehicle count (25) + SLOW speed (23km/h → congested) + LOW heavy-vehicle ratio (12%) → [FUZZY] decided green_time = 55s
2026-07-21T13:57:51.716620+08:00,LaneC,4,53.1,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (53km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:51.732851+08:00,LaneA,10,35.9,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (36km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:51.888874+08:00,LaneC,4,37.6,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (38km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:51.971450+08:00,LaneD,19,9.7,0.0,Medium,54,fuzzy,HIGH vehicle count (19) + SLOW speed (10km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:57:52.044973+08:00,LaneA,10,42.5,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (42km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:57:52.071493+08:00,LaneC,4,39.7,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (40km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:52.324377+08:00,LaneC,4,39.7,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (40km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:57:52.348866+08:00,LaneA,10,81.3,0.0,Low,35,fuzzy,MEDIUM vehicle count (10) + FAST speed (81km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
